"class","SCINAME.old","SCINAME","Current.RL.status","Current.Criteria","Trace.forspp","MWnotes","category"
"bird","Pternistis ahantensis","Pternistis ahantensis","LC","0",1,NA,"LC"
"bird","Pternistis atrifrons","Pternistis atrifrons","LC","0",1,NA,"EN"
"bird","Pternistis camerunensis","Pternistis camerunensis","EN","B1ab(i,ii,iii,v); C2a(ii)",1,NA,"EN"
"bird","Pternistis castaneicollis","Pternistis castaneicollis","LC","0",1,NA,"LC"
"bird","Pternistis griseostriatus","Pternistis griseostriatus","LC","0",1,NA,"LC"
"bird","Pternistis jacksoni","Pternistis jacksoni","LC","0",1,NA,"LC"
"bird","Pternistis nobilis","Pternistis nobilis","LC","0",1,NA,"LC"
"bird","Pternistis ochropectus","Pternistis ochropectus","CR","B1ab(i,ii,iii,v)",1,NA,"CR"
"bird","Pternistis squamatus","Pternistis squamatus","LC","0",1,NA,"LC"
"bird","Pternistis swierstrai","Pternistis swierstrai","EN","B2ab(i,ii,iii,v);C2a(i)",1,NA,"EN"
"bird","Pterodroma atrata","Pterodroma atrata","EN","B2ab(v)",1,NA,"EN"
"bird","Pterodroma axillaris","Pterodroma axillaris","EN","A2bde+4bde",1,NA,"VU"
"bird","Pterodroma baraui","Pterodroma baraui","EN","B2ab(iii,v)",1,NA,"EN"
"bird","Pterodroma externa","Pterodroma externa","VU","D2",1,NA,"VU"
"bird","Pterodroma hasitata","Pterodroma hasitata","EN","B2ab(i,ii,iii,iv,v)",1,NA,"EN"
"bird","Pterodroma leucoptera","Pterodroma leucoptera","VU","B2ab(v);D2",1,NA,"VU"
"bird","Pterodroma longirostris","Pterodroma longirostris","VU","D2",1,NA,"VU"
"bird","Pterodroma magentae","Pterodroma magentae","CR","A2ce",1,NA,"CR"
"bird","Pterodroma phaeopygia","Pterodroma phaeopygia","CR","A2bce",1,NA,"CR"
"bird","Pterodroma pycrofti","Pterodroma pycrofti","VU","D2",1,NA,"VU"
"bird","Pterodroma sandwichensis","Pterodroma sandwichensis","VU","B2ab(iv,v)",1,NA,"EN"
"bird","Pterodroma solandri","Pterodroma solandri","VU","D2",1,NA,"VU"
"bird","Pteroglossus aracari","Pteroglossus aracari","LC","0",1,NA,"LC"
"bird","Pteroglossus azara","Pteroglossus azara","LC","0",1,NA,"LC"
"bird","Pteroglossus bailloni","Pteroglossus bailloni","NT","A2cd+3cd+4cd",1,NA,"NT"
"bird","Pteroglossus beauharnaesii","Pteroglossus beauharnaisii","LC","0",1,"","LC"
"bird","Pteroglossus bitorquatus","Pteroglossus bitorquatus","EN","A4c",1,NA,"EN"
"bird","Pteroglossus castanotis","Pteroglossus castanotis","LC","0",1,NA,"LC"
"bird","Pteroglossus erythropygius","Pteroglossus erythropygius","LC","0",1,NA,"LC"
"bird","Pteroglossus frantzii","Pteroglossus frantzii","LC","0",1,NA,"LC"
"bird","Pteroglossus humboldti","Pteroglossus humboldti","LC","0",1,NA,"LC"
"bird","Pteroglossus inscriptus","Pteroglossus inscriptus","LC","0",1,NA,"LC"
"bird","Pteroglossus pluricinctus","Pteroglossus pluricinctus","LC","0",1,NA,"LC"
"bird","Pteroglossus sanguineus","Pteroglossus sanguineus","LC","0",1,NA,"LC"
"bird","Pteroglossus sturmii","Pteroglossus sturmii","NT","A3c",1,NA,"NT"
"bird","Pteroglossus torquatus","Pteroglossus torquatus","LC","0",1,NA,"LC"
"bird","Pteroglossus viridis","Pteroglossus viridis","LC","0",1,NA,"LC"
"bird","Pteronetta hartlaubii","Pteronetta hartlaubii","LC","0",1,NA,"LC"
"bird","Pterophanes cyanopterus","Pterophanes cyanopterus","LC","0",1,NA,"LC"
"bird","Pteroptochos castaneus","Pteroptochos castaneus","LC","0",1,NA,"LC"
"bird","Pteroptochos tarnii","Pteroptochos tarnii","LC","0",1,NA,"LC"
"bird","Pteruthius aenobarbus","Pteruthius aenobarbus","LC","0",1,NA,"LC"
"bird","Pteruthius flaviscapis","Pteruthius flaviscapis","LC","0",1,NA,"LC"
"bird","Pteruthius melanotis","Pteruthius melanotis","LC","0",1,NA,"LC"
"bird","Pteruthius rufiventer","Pteruthius rufiventer","LC","0",1,NA,"LC"
"bird","Pteruthius xanthochlorus","Pteruthius xanthochlorus","LC","0",1,NA,"LC"
"bird","Ptilinopus alligator","Ptilinopus alligator","LC","0",1,NA,"LC"
"bird","Ptilinopus arcanus","Ptilinopus arcanus","CR","C2a(i,ii); D",1,NA,"CR"
"bird","Ptilinopus aurantiifrons","Ptilinopus aurantiifrons","LC","0",1,NA,"LC"
"bird","Ptilinopus chalcurus","Ptilinopus chalcurus","VU","D1+2",1,NA,"VU"
"bird","Ptilinopus chrysogaster","Ptilinopus chrysogaster","NT","D1+2",1,NA,"EN"
"bird","Ptilinopus cinctus","Ptilinopus cinctus","LC","0",1,NA,"LC"
"bird","Ptilinopus coralensis","Ptilinopus coralensis","NT","B1ab(ii,iv,v)",1,NA,"NT"
"bird","Ptilinopus coronulatus","Ptilinopus coronulatus","LC","0",1,NA,"LC"
"bird","Ptilinopus dohertyi","Ptilinopus dohertyi","VU","C2a(ii)",1,NA,"VU"
"bird","Ptilinopus dupetithouarsii","Ptilinopus dupetithouarsii","LC","0",1,NA,"LC"
"bird","Ptilinopus eugeniae","Ptilinopus eugeniae","NT","A2c+3c+4c;C1",1,NA,"NT"
"bird","Ptilinopus fasciatus","Ptilinopus fasciatus","LC","0",1,NA,"LC"
"bird","Ptilinopus gestroi","Ptilinopus gestroi","LC","0",1,NA,"LC"
"bird","Ptilinopus granulifrons","Ptilinopus granulifrons","VU","C2a(ii)",1,NA,"VU"
"bird","Ptilinopus greyi","Ptilinopus greyi","LC","0",1,NA,"LC"
"bird","Ptilinopus hernsheimi","Ptilinopus hernsheimi","LC","0",1,NA,"LC"
"bird","Ptilinopus huttoni","Ptilinopus huttoni","VU","D1+2",1,NA,"CR"
"bird","Ptilinopus hyogastrus","Ptilinopus hyogastrus","LC","0",1,NA,"LC"
"bird","Ptilinopus insolitus","Ptilinopus insolitus","LC","0",1,NA,"LC"
"bird","Ptilinopus insularis","Ptilinopus insularis","VU","D2",1,NA,"VU"
"bird","Ptilinopus iozonus","Ptilinopus iozonus","LC","0",1,NA,"LC"
"bird","Ptilinopus melanospilus","Ptilinopus melanospilus","LC","0",1,NA,"LC"
"bird","Ptilinopus monacha","Ptilinopus monacha","NT","C1",1,NA,"NT"
"bird","Ptilinopus nainus","Ptilinopus nainus","LC","0",1,NA,"LC"
"bird","Ptilinopus ornatus","Ptilinopus ornatus","LC","0",1,NA,"LC"
"bird","Ptilinopus pelewensis","Ptilinopus pelewensis","LC","0",1,NA,"LC"
"bird","Ptilinopus perlatus","Ptilinopus perlatus","LC","0",1,NA,"LC"
"bird","Ptilinopus perousii","Ptilinopus perousii","LC","0",1,NA,"LC"
"bird","Ptilinopus ponapensis","Ptilinopus ponapensis","LC","0",1,NA,"LC"
"bird","Ptilinopus porphyreus","Ptilinopus porphyreus","LC","0",1,NA,"LC"
"bird","Ptilinopus pulchellus","Ptilinopus pulchellus","LC","0",1,NA,"LC"
"bird","Ptilinopus purpuratus","Ptilinopus purpuratus","LC","0",1,NA,"LC"
"bird","Ptilinopus rarotongensis","Ptilinopus rarotongensis","VU","D1+2",1,NA,"VU"
"bird","Ptilinopus regina","Ptilinopus regina","LC","0",1,NA,"LC"
"bird","Ptilinopus richardsii","Ptilinopus richardsii","LC","0",1,NA,"LC"
"bird","Ptilinopus rivoli","Ptilinopus rivoli","LC","0",1,NA,"LC"
"bird","Ptilinopus roseicapilla","Ptilinopus roseicapilla","EN","A3cde; B1ab(iii,v)",1,NA,"EN"
"bird","Ptilinopus solomonensis","Ptilinopus solomonensis","LC","0",1,NA,"LC"
"bird","Ptilinopus speciosus","Ptilinopus speciosus","LC","0",1,NA,"LC"
"bird","Ptilinopus superbus","Ptilinopus superbus","LC","0",1,NA,"LC"
"bird","Ptilinopus tannensis","Ptilinopus tannensis","LC","0",1,NA,"LC"
"bird","Ptilinopus temminckii","Ptilinopus temminckii","LC","0",1,NA,"LC"
"bird","Ptilinopus viridis","Ptilinopus viridis","LC","0",1,NA,"LC"
"bird","Ptilinopus wallacii","Ptilinopus wallacii","LC","0",1,NA,"LC"
"bird","Ptilocichla falcata","Ptilocichla falcata","VU","A2c+3c+4c;B1ab(i,ii,iii,iv,v)",1,NA,"VU"
"bird","Ptilocichla leucogrammica","Ptilocichla leucogrammica","VU","A2c+3c+4c",1,NA,"VU"
"bird","Ptilocichla mindanensis","Ptilocichla mindanensis","LC","0",1,NA,"LC"
"bird","Ptilogonys cinereus","Ptiliogonys cinereus","LC","0",1,"","LC"
"bird","Ptilonorhynchus violaceus","Ptilonorhynchus violaceus","LC","0",1,NA,"LC"
"bird","Ptilopachus nahani","Ptilopachus nahani","EN","B1ab(ii,iii,v)",1,NA,"VU"
"bird","Ptiloprora erythropleura","Ptiloprora erythropleura","LC","0",1,NA,"LC"
"bird","Ptiloprora guisei","Ptiloprora guisei","LC","0",1,NA,"LC"
"bird","Ptiloprora mayri","Ptiloprora mayri","LC","0",1,NA,"LC"
"bird","Ptiloprora meekiana","Ptiloprora meekiana","LC","0",1,NA,"LC"
"bird","Ptiloprora perstriata","Ptiloprora perstriata","LC","0",1,NA,"LC"
"bird","Ptiloprora plumbea","Ptiloprora plumbea","LC","0",1,NA,"LC"
"bird","Ptilopsis granti","Ptilopsis granti","LC","0",1,NA,"LC"
"bird","Ptilopsis leucotis","Ptilopsis leucotis","LC","0",1,NA,"LC"
"bird","Ptiloris intercedens","Lophorina intercedens","LC","0",1,"","LC"
"bird","Ptiloris magnificus","Lophorina magnifica","LC","0",1,"","LC"
"bird","Ptiloris paradiseus","Lophorina paradisea","LC","0",1,"","LC"
"bird","Ptiloris victoriae","Lophorina victoriae","LC","0",1,"","LC"
"bird","Ptilorrhoa caerulescens","Ptilorrhoa caerulescens","LC","0",1,NA,"LC"
"bird","Ptilorrhoa castanonota","Ptilorrhoa castanonota","LC","0",1,NA,"LC"
"bird","Ptilorrhoa leucosticta","Ptilorrhoa leucosticta","LC","0",1,NA,"LC"
"bird","Ptyrticus turdinus","Illadopsis turdina","LC","0",1,"","LC"
"bird","Pucrasia macrolopha","Pucrasia macrolopha","LC","0",1,NA,"LC"
"bird","Puffinus heinrothi","Puffinus heinrothi","VU","D1+2",1,NA,"VU"
"bird","Puffinus newelli","Puffinus newelli","EN","A2bce+3bce+4bce",1,NA,"CR"
"bird","Pulsatrix koeniswaldiana","Pulsatrix koeniswaldiana","LC","0",1,NA,"LC"
"bird","Pulsatrix melanota","Pulsatrix melanota","LC","0",1,NA,"LC"
"bird","Pulsatrix perspicillata","Pulsatrix perspicillata","LC","0",1,NA,"LC"
"bird","Purpureicephalus spurius","Purpureicephalus spurius","LC","0",1,NA,"LC"
"bird","Pycnonotus atriceps","Brachypodius atriceps","LC","0",1,"","LC"
"bird","Pycnonotus bimaculatus","Pycnonotus bimaculatus","LC","0",1,NA,"NT"
"bird","Pycnonotus brunneus","Pycnonotus brunneus","LC","0",1,NA,"LC"
"bird","Pycnonotus cyaniventris","Pycnonotus cyaniventris","NT","A2c+3c+4c",1,NA,"NT"
"bird","Pycnonotus erythropthalmos","Pycnonotus erythropthalmos","LC","0",1,NA,"LC"
"bird","Pycnonotus eutilotus","Euptilotus eutilotus","NT","A2c+3c+4c",1,"","NT"
"bird","Pycnonotus flavescens","Pycnonotus flavescens","LC","0",1,NA,"LC"
"bird","Pycnonotus hualon","Pycnonotus hualon","LC","0",1,NA,"LC"
"bird","Pycnonotus leucogenys","Pycnonotus leucogenys","LC","0",1,NA,"LC"
"bird","Pycnonotus leucogrammicus","Pycnonotus leucogrammicus","LC","0",1,NA,"LC"
"bird","Pycnonotus melanicterus","Pycnonotus melanicterus","LC","0",1,NA,"LC"
"bird","Pycnonotus melanoleucos","Microtarsus melanoleucos","NT","A2c+3c+4c",1,"","NT"
"bird","Pycnonotus nieuwenhuisii","Pycnonotus nieuwenhuisii","DD","0",1,NA,"DD"
"bird","Pycnonotus penicillatus","Pycnonotus penicillatus","NT","B1ab(i,ii,iii,iv,v)",1,NA,"NT"
"bird","Pycnonotus priocephalus","Brachypodius priocephalus","NT","A2c+3c+4c",1,"","NT"
"bird","Pycnonotus simplex","Pycnonotus simplex","LC","0",1,NA,"LC"
"bird","Pycnonotus squamatus","Pycnonotus squamatus","NT","A2c+3c+4c",1,NA,"NT"
"bird","Pycnonotus striatus","Pycnonotus striatus","LC","0",1,NA,"LC"
"bird","Pycnonotus tympanistrigus","Pycnonotus tympanistrigus","NT","A2c+3c+4c",1,NA,"NT"
"bird","Pycnonotus urostictus","Poliolophus urostictus","LC","0",1,"","LC"
"bird","Pycnonotus xantholaemus","Pycnonotus xantholaemus","VU","A2ac+3c+4c;C2a(i)",1,NA,"VU"
"bird","Pycnonotus xanthopygos","Pycnonotus xanthopygos","LC","0",1,NA,"LC"
"bird","Pycnoptilus floccosus","Pycnoptilus floccosus","LC","0",1,NA,"LC"
"bird","Pycnopygius cinereus","Pycnopygius cinereus","LC","0",1,NA,"LC"
"bird","Pycnopygius ixoides","Pycnopygius ixoides","LC","0",1,NA,"LC"
"bird","Pygarrhichas albogularis","Pygarrhichas albogularis","LC","0",1,NA,"LC"
"bird","Pygiptila stellaris","Pygiptila stellaris","LC","0",1,NA,"LC"
"bird","Pyrenestes ostrinus","Pyrenestes ostrinus","LC","0",1,NA,"LC"
"bird","Pyriglena atra","Pyriglena atra","EN","A2c+3c+4c;C2a(i)",1,NA,"EN"
"bird","Pyriglena leuconota","Pyriglena leuconota","LC","0",1,NA,"LC"
"bird","Pyriglena leucoptera","Pyriglena leucoptera","LC","0",1,NA,"LC"
"bird","Pyrilia aurantiocephala","Pyrilia aurantiocephala","NT","A3c",1,NA,"NT"
"bird","Pyrilia barrabandi","Pyrilia barrabandi","NT","A3c",1,NA,"NT"
"bird","Pyrilia caica","Pyrilia caica","NT","A3c",1,NA,"NT"
"bird","Pyrilia haematotis","Pyrilia haematotis","LC","0",1,NA,"LC"
"bird","Pyrilia pulchra","Pyrilia pulchra","LC","0",1,NA,"LC"
"bird","Pyrilia pyrilia","Pyrilia pyrilia","NT","C1+2a(ii)",1,NA,"NT"
"bird","Pyrilia vulturina","Pyrilia vulturina","VU","C1",1,NA,"VU"
"bird","Pyroderus scutatus","Pyroderus scutatus","LC","0",1,NA,"LC"
"bird","Pyrrhocoma ruficeps","Thlypopsis pyrrhocoma","LC","0",1,"","LC"
"bird","Pyrrhomyias cinnamomeus","Pyrrhomyias cinnamomeus","LC","0",1,NA,"LC"
"bird","Pyrrhula aurantiaca","Pyrrhula aurantiaca","LC","0",1,NA,"LC"
"bird","Pyrrhula erythaca","Pyrrhula erythaca","LC","0",1,NA,"LC"
"bird","Pyrrhula erythrocephala","Pyrrhula erythrocephala","LC","0",1,NA,"LC"
"bird","Pyrrhula leucogenis","Pyrrhula leucogenis","LC","0",1,NA,"LC"
"bird","Pyrrhula murina","Pyrrhula murina","EN","B1ab(iii)+2ab(iii)",1,NA,"VU"
"bird","Pyrrhula nipalensis","Pyrrhula nipalensis","LC","0",1,NA,"LC"
"bird","Pyrrhura albipectus","Pyrrhura albipectus","VU","B1ab(i,ii,iii,v)",1,NA,"VU"
"bird","Pyrrhura amazonum","Pyrrhura amazonum","EN","A4cd",1,NA,"EN"
"bird","Pyrrhura caeruleiceps","Pyrrhura caeruleiceps","EN","C2a(i)",1,NA,"EN"
"bird","Pyrrhura calliptera","Pyrrhura calliptera","VU","A2cd+3cd+4cd;B1ab(i,ii,iii,v)",1,NA,"VU"
"bird","Pyrrhura cruentata","Pyrrhura cruentata","VU","A2cd+3cd+4cd;B1ab(i,ii,iii,v);C2a(i)",1,NA,"VU"
"bird","Pyrrhura devillei","Pyrrhura devillei","NT","A2c+3c",1,NA,"NT"
"bird","Pyrrhura egregia","Pyrrhura egregia","LC","0",1,NA,"LC"
"bird","Pyrrhura eisenmanni","Pyrrhura eisenmanni","EN","C2a(ii)",1,NA,"EN"
"bird","Pyrrhura emma","Pyrrhura emma","LC","0",1,NA,"LC"
"bird","Pyrrhura frontalis","Pyrrhura frontalis","LC","0",1,NA,"LC"
"bird","Pyrrhura griseipectus","Pyrrhura griseipectus","CR","C2a(ii)",1,NA,"EN"
"bird","Pyrrhura hoematotis","Pyrrhura hoematotis","LC","0",1,NA,"LC"
"bird","Pyrrhura hoffmanni","Pyrrhura hoffmanni","LC","0",1,NA,"LC"
"bird","Pyrrhura lepida","Pyrrhura lepida","VU","A3c",1,NA,"VU"
"bird","Pyrrhura leucotis","Pyrrhura leucotis","NT","A2cd+3cd+4cd",1,NA,"VU"
"bird","Pyrrhura lucianii","Pyrrhura lucianii","LC","0",1,NA,"LC"
"bird","Pyrrhura melanura","Pyrrhura melanura","LC","0",1,NA,"LC"
"bird","Pyrrhura molinae","Pyrrhura molinae","LC","0",1,NA,"LC"
"bird","Pyrrhura orcesi","Pyrrhura orcesi","EN","C2a(ii)",1,NA,"EN"
"bird","Pyrrhura pacifica","Pyrrhura pacifica","LC","0",1,NA,"LC"
"bird","Pyrrhura parvifrons","Pyrrhura parvifrons","LC","0",1,NA,"LC"
"bird","Pyrrhura perlata","Pyrrhura perlata","VU","A3c",1,NA,"VU"
"bird","Pyrrhura peruviana","Pyrrhura peruviana","LC","0",1,NA,"LC"
"bird","Pyrrhura pfrimeri","Pyrrhura pfrimeri","EN","A2c+3c+4c;B1ab(ii,iii,v)",1,NA,"EN"
"bird","Pyrrhura picta","Pyrrhura picta","LC","0",1,NA,"LC"
"bird","Pyrrhura rhodocephala","Pyrrhura rhodocephala","LC","0",1,NA,"LC"
"bird","Pyrrhura roseifrons","Pyrrhura roseifrons","LC","0",1,NA,"LC"
"bird","Pyrrhura rupicola","Pyrrhura rupicola","NT","A3c",1,NA,"NT"
"bird","Pyrrhura snethlageae","Pyrrhura snethlageae","VU","A4c",1,NA,"VU"
"bird","Pyrrhura viridicata","Pyrrhura viridicata","EN","B1ab(i,ii,iii,v)",1,NA,"EN"
"bird","Pyrrhurus scandens","Pyrrhurus scandens","LC","0",1,NA,"LC"
"bird","Pyrroglaux podargina","Pyrroglaux podargina","LC","0",1,NA,"LC"
"bird","Querula purpurata","Querula purpurata","LC","0",1,NA,"LC"
"bird","Rallicula forbesi","Rallicula forbesi","LC","0",1,NA,"LC"
"bird","Rallicula leucospila","Rallicula leucospila","NT","B1ab(ii,iii); C2a(i)",1,NA,"NT"
"bird","Rallicula mayri","Rallicula mayri","DD","0",1,NA,"LC"
"bird","Rallicula rubra","Rallicula rubra","LC","0",1,NA,"LC"
"bird","Rallina canningi","Rallina canningi","NT","B1ab(i,ii,iii,iv,v);C1",1,NA,"LC"
"bird","Rallina eurizonoides","Rallina eurizonoides","LC","0",1,NA,"LC"
"bird","Rallina tricolor","Rallina tricolor","LC","0",1,NA,"LC"
"bird","Rallus madagascariensis","Rallus madagascariensis","VU","C2a(i)",1,NA,"VU"
"bird","Rallus wetmorei","Rallus wetmorei","EN","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v);D",1,NA,"EN"
"bird","Ramphastos ambiguus","Ramphastos ambiguus","NT","A2cd+3cd+4cd",1,NA,"NT"
"bird","Ramphastos ariel","Ramphastos ariel","EN","A2cd",1,NA,"EN"
"bird","Ramphastos brevis","Ramphastos brevis","LC","0",1,NA,"LC"
"bird","Ramphastos citrolaemus","Ramphastos citreolaemus","LC","0",1,"","LC"
"bird","Ramphastos culminatus","Ramphastos culminatus","VU","A4cd",1,NA,"VU"
"bird","Ramphastos cuvieri","Ramphastos cuvieri","LC","0",1,NA,"LC"
"bird","Ramphastos dicolorus","Ramphastos dicolorus","LC","0",1,NA,"LC"
"bird","Ramphastos sulfuratus","Ramphastos sulfuratus","LC","0",1,NA,"LC"
"bird","Ramphastos toco","Ramphastos toco","LC","0",1,NA,"LC"
"bird","Ramphastos tucanus","Ramphastos tucanus","VU","A4cd",1,NA,"VU"
"bird","Ramphastos vitellinus","Ramphastos vitellinus","VU","A4cd",1,NA,"VU"
"bird","Ramphiculus epius","Ramphiculus epius","LC","0",1,NA,"LC"
"bird","Ramphiculus fischeri","Ramphiculus fischeri","LC","0",1,NA,"LC"
"bird","Ramphiculus jambu","Ramphiculus jambu","NT","A2c+3c+4c",1,NA,"NT"
"bird","Ramphiculus leclancheri","Ramphiculus leclancheri","LC","0",1,NA,"LC"
"bird","Ramphiculus mangoliensis","Ramphiculus mangoliensis","NT","C2a(ii)",1,NA,"NT"
"bird","Ramphiculus marchei","Ramphiculus marchei","VU","A2cd+3cd+4cd; C2a(i)",1,NA,"VU"
"bird","Ramphiculus meridionalis","Ramphiculus meridionalis","VU","C2a(ii)",1,NA,"VU"
"bird","Ramphiculus merrilli","Ramphiculus merrilli","NT","A2cd+3cd+4cd; C2a(i)",1,NA,"NT"
"bird","Ramphiculus occipitalis","Ramphiculus occipitalis","LC","0",1,NA,"LC"
"bird","Ramphiculus subgularis","Ramphiculus subgularis","VU","C2a(ii)",1,NA,"VU"
"bird","Ramphocaenus melanurus","Ramphocaenus melanurus","LC","0",1,NA,"LC"
"bird","Ramphocelus nigrogularis","Ramphocelus nigrogularis","LC","0",1,NA,"LC"
"bird","Ramphocinclus brachyurus","Ramphocinclus brachyurus","EN","B1ab(i,ii,iii,v)",1,NA,"EN"
"bird","Ramphodon naevius","Ramphodon naevius","NT","A2c+3c+4c",1,NA,"NT"
"bird","Ramphomicron dorsale","Ramphomicron dorsale","EN","B1ab(i,ii,iii)",1,NA,"EN"
"bird","Ramphomicron microrhynchum","Ramphomicron microrhynchum","LC","0",1,NA,"LC"
"bird","Ramphotrigon fuscicauda","Ramphotrigon fuscicauda","LC","0",1,NA,"LC"
"bird","Ramphotrigon megacephalum","Ramphotrigon megacephalum","LC","0",1,NA,"LC"
"bird","Ramphotrigon ruficauda","Ramphotrigon ruficauda","LC","0",1,NA,"LC"
"bird","Ramsayornis fasciatus","Ramsayornis fasciatus","LC","0",1,NA,"LC"
"bird","Randia pseudozosterops","Randia pseudozosterops","LC","0",1,NA,"LC"
"bird","Regulus calendula","Regulus calendula","LC","0",1,NA,"LC"
"bird","Regulus goodfellowi","Regulus goodfellowi","LC","0",1,NA,"LC"
"bird","Regulus ignicapilla","Regulus ignicapilla","LC","0",1,NA,"LC"
"bird","Regulus madeirensis","Regulus madeirensis","LC","0",1,NA,"LC"
"bird","Regulus regulus","Regulus regulus","LC","0",1,NA,"LC"
"bird","Regulus satrapa","Regulus satrapa","LC","0",1,NA,"LC"
"bird","Reinwardtoena browni","Reinwardtoena browni","NT","A2c+3c+4c",1,NA,"NT"
"bird","Reinwardtoena crassirostris","Reinwardtoena crassirostris","NT","C1",1,NA,"NT"
"bird","Reinwardtoena reinwardti","Reinwardtoena reinwardti","LC","0",1,NA,"LC"
"bird","Rhabdornis grandis","Rhabdornis grandis","LC","0",1,NA,"LC"
"bird","Rhabdornis inornatus","Rhabdornis inornatus","LC","0",1,NA,"LC"
"bird","Rhabdornis mystacalis","Rhabdornis mystacalis","LC","0",1,NA,"LC"
"bird","Rhabdotorrhinus corrugatus","Rhabdotorrhinus corrugatus","NT","A2c+3c+4c",1,NA,"EN"
"bird","Rhabdotorrhinus exarhatus","Rhabdotorrhinus exarhatus","VU","A4cd",1,NA,"VU"
"bird","Rhabdotorrhinus leucocephalus","Rhabdotorrhinus leucocephalus","NT","A2c+3c+4c;C1",1,NA,"NT"
"bird","Rhabdotorrhinus waldeni","Rhabdotorrhinus waldeni","CR","A2cd",1,NA,"CR"
"bird","Rhagologus leucostigma","Rhagologus leucostigma","LC","0",1,NA,"LC"
"bird","Rhamphococcyx calyorhynchus","Rhamphococcyx calyorhynchus","LC","0",1,NA,"LC"
"bird","Rhaphidura leucopygialis","Rhaphidura leucopygialis","LC","0",1,NA,"LC"
"bird","Rhaphidura sabini","Rhaphidura sabini","LC","0",1,NA,"LC"
"bird","Rhegmatorhina berlepschi","Rhegmatorhina berlepschi","LC","0",1,NA,"LC"
"bird","Rhegmatorhina cristata","Rhegmatorhina cristata","LC","0",1,NA,"LC"
"bird","Rhegmatorhina gymnops","Rhegmatorhina gymnops","VU","A3c",1,NA,"VU"
"bird","Rhegmatorhina hoffmannsi","Rhegmatorhina hoffmannsi","NT","A3c",1,NA,"NT"
"bird","Rhegmatorhina melanosticta","Rhegmatorhina melanosticta","LC","0",1,NA,"LC"
"bird","Rheinardia ocellata","Rheinardia ocellata","NT","A2cd+3cd+4cd",1,NA,"EN"
"bird","Rhinomyias additus","Eumyias additus","NT","B1ab(iii)",1,"","NT"
"bird","Rhinomyias albigularis","Vauriella albigularis","EN","B2ab(i,ii,iii,iv,v)",1,"","EN"
"bird","Rhinomyias brunneatus","Cyornis brunneatus","VU","C2a(ii)",1,"","VU"
"bird","Rhinomyias colonus","Cyornis colonus","NT","A2c+3c+4c;B1ab(ii,iii,v)",1,"","NT"
"bird","Rhinomyias goodfellowi","Vauriella goodfellowi","NT","B1ab(iii)",1,"","NT"
"bird","Rhinomyias gularis","Vauriella gularis","LC","0",1,"","LC"
"bird","Rhinomyias insignis","Vauriella insignis","VU","A2c+3c+4c;B1ab(i,ii,iii,iv,v);C2a(i)",1,"","VU"
"bird","Rhinomyias olivaceus","Cyornis olivaceus","LC","0",1,"","LC"
"bird","Rhinomyias oscillans","Cyornis oscillans","LC","0",1,"","LC"
"bird","Rhinomyias ruficauda","Cyornis ruficauda","LC","0",1,"","LC"
"bird","Rhinomyias umbratilis","Cyornis umbratilis","NT","A2c+3c+4c",1,"","NT"
"bird","Rhinoplax vigil","Rhinoplax vigil","NT","A2cd+3cd+4cd",1,NA,"CR"
"bird","Rhinopomastus castaneiceps","Rhinopomastus castaneiceps","LC","0",1,NA,"LC"
"bird","Rhinortha chlorophaea","Rhinortha chlorophaea","LC","0",1,NA,"LC"
